variable,importance
HISP2010_PERCENTDOMINICAN,0.0005294233096414661
C151.2..Some,0.0005286333356365913
HISP2015_NUMBURUGUAYAN,0.0005221198013547488
HISP2000_PERCENTARGENTINEAN,0.0005206730812266172
DP2015_PERCENTASIANKOREAN,0.0005203965697565842
HISP2015_NUMBBOLIVIAN,0.0005196170232123766
C158.88..Don.t.know,0.0005195231747499787
BL175.2..Agree,0.000518041346046291
BLA146.3..Will.not.achieve.racial.equality.in.your.lifetime,0.0005140515895031536
C25.4..Other.party,0.0005094034053905345
HISP2000_PERCENTBOLIVIAN,0.0005075212037771459
C110.2..Very.often,0.0005022780813434314
HISP2000_PERCENTCOSTARICAN,0.0004939138342661337
DP2015_PERCENTASIANJAPANESE,0.0004928206468196142
HISP2000_PERCENTOTHERCENTRALAMER,0.0004912774628137067
L266.3..Both.equally,0.0004912426634307493
C1_11,0.00049062961813926
HISP2000_PERCENTOTHERSAMERICAN,0.0004897240006865584
S10.06..Cuba,0.0004893631585647811
C228.3..Neither.support.or.oppose,0.0004887250248649931
C47.4..Never.at.all,0.00048726625664037885
HISP2000_NUMBURUGUAYAN,0.00048678964981429043
L269.3..Language.skills.of.Hispanics.Latinos,0.00048000544310007707
C249.2..Some,0.0004766225695722111
BL88.3..Maybe,0.00046481785308071676
HISP2000_NUMBPARAGUAYAN,0.00045867893315402515
DP2000_PERCENTHAWAIIANPACIFICISL,0.0004586699759635619
C245.2..Some,0.000454556214227089
C1_1,0.0004528076099116441
C42.3..Neither.agree.nor.disagree,0.00044291391513418454
DP2000_PERCENTASIANJAPANESE,0.0004423719712133666
BLA205.4..Strongly.disagree,0.0004422744197640684
L241.4..Somewhat.oppose,0.00044017429349483986
C140.4..Not.Similar.At.All,0.0004399009022271133
BLA191.03..Not.much,0.00043257423017997656
C258.2..No,0.00042713882751335946
L294.05..4,0.00041910364171974845
L299.4..Strongly.disagree,0.00041872421323337934
L20.3..Some,0.0004171573310795866
C222.3..Not.very.important,0.000409643687646865
S5.2..No..not.registered,0.00040645732360650665
L364.2..No,0.00040468521575733773
LA203.3..Somewhat.supports.Republicans,0.0004026990536296175
L20.5..Not.at.all,0.00039436053221003923
L300.5..Strongly.oppose,0.00039304538213735167
L290.4..Somewhat.Disagree,0.00038941264807159824
C222.2..Somewhat.important,0.000389178666742413
BL175.4..Disagree,0.0003836911681936092
L301.4..Somewhat.Disagree,0.0003798514025503322
C118.2..Most.of.the.time,0.0003788273043898402
C221.3..Somewhat.likely,0.00037879406890941675
HISP2015_NUMBOTHERCENTRALAMERICA,0.0003769640811939147
C262.04..4,0.0003750698592262904
C119.4..Rarely,0.00037497193522551903
C115.3..Sometimes,0.0003746645170518167
C236.4..Not.at.all.effective,0.0003735282489224239
C236.3..Not.too.effective,0.0003697495257425657
C26.2..Not.strong,0.00036869956627294537
C111.2..Often,0.00036832248017406005
C9.3..Somewhat.unfavorable,0.0003669944862499563
C5.3..Somewhat.unfavorable,0.0003661570659641423
C236.2..Somewhat.effective,0.0003644334577381956
C11.5..Not.familiar.with.them,0.00036431329610669977
S3.2..Male,0.0003620880750159392
C113.2..Often,0.0003618076434299646
C137.4..Not.Similar.At.All,0.00035798441159752103
BL229.88..Don.t.know,0.00035209532463138907
L290.3..Neither.Disagree.or.Agree,0.00035044040981777193
L300.3..Neither.support.or.oppose,0.000350146184648646
C67.2..No,0.00035002783219597575
HISP2010_PERCENTPERUVIAN,0.00034944647929138815
L294.06..5...Neither.favorable.nor.unfavorable,0.0003487751768648874
BL87.3..Maybe,0.0003466925949602624
C107.4..Not.at.all.belong,0.0003456021439227682
HISP2015_NUMBPARAGUAYAN,0.00034416333632227665
BLA206.2..Somewhat.agree,0.00034358888647918756
C109.3..Slightly.as.an.outsider,0.00034185944673940667
C71.88..Don.t.Know,0.00034046053506847033
L192.3..Not.very.important,0.00033931660058938485
C326.4..Never,0.00033890764583028465
C43.2..Agree,0.00033642224101107103
HISP2000_PERCENTURUGUAYAN,0.00033623714948149486
BLA190.03..Not.much,0.00033613932630470635
C1_13,0.00033558538712121215
L241.3..Neither.support.or.oppose,0.0003340934660176485
C221.4..Very.likely,0.00033274869963952145
C31.6..None.of.these,0.0003289762755796058
C118.4..Rarely,0.00032583986549412626
C129.9..None,0.00032578349630000327
URBANICITY9,0.0003203798257665408
C142.2..Somewhat.support,0.0003168497363617369
L271.2..Very.accurately,0.0003143689005103206
LA303.4..Somewhat.Disagree,0.0003136907184125924
C138.4..Not.Similar.At.All,0.00031263738262960914
C1_6,0.00031216675983906434
C118.5..Never,0.0003117244192574145
BL89.2..Yes..somewhat,0.00031134424862546247
C249.3..A.little,0.000311098654166765
L220.3..Neither.agree.nor.disagree,0.0003109695134584008
BL92.3..Maybe,0.00031034334263294706
C43.3..Neither.agree.nor.disagree,0.00030772539618325787
C243.3..A.little,0.00030765857766499097
C277.2..Yes..over.5.years.ago,0.00030609763249883685
L299.2..Agree,0.0003056400800967552
C23.3..Getting.a.little.worse,0.0003054636503641601
C382M.5..4.year.college.graduate,0.00030503528219039377
HISP2010_PERCENTPANAMANIAN,0.00030501675885549816
C338.3..Stay.the.same,0.0003034665193761888
C110.4..Never,0.000302658118779352
C340.2..Increase,0.00029993474827023415
L198.2..Somewhat.Agree,0.00029946444979324284
L294.03..2,0.0002991217128265203
L294.11..10...Extremely.favorable,0.00029786295841653713
L209.2..Moderate.amount,0.00029705340020309113
LA250.5..Don.t.know,0.0002935436122377397
C41.4..Disagree,0.0002935165056509386
C391_1.3..Never.served.in.military,0.00029319986117481344
BL227.4..Not.at.all.well,0.0002930304519296157
L215.88..Don.t.Know,0.00029014131443162516
BL173.2..Agree,0.00029011709767762483
C330.2..No,0.0002899373592417536
C31.3..Moderate,0.00028780056036280504
BL172.4..None,0.0002877507970039873
BL171.2..More.important.than.most,0.00028673085986125323
HISP2015_NUMBOTHERSAMERICAN,0.000285022459125652
L302.88..Don.t.Know,0.00028428451733824076
C363.2..Neighbors.mostly.of...S2_plural..,0.00028364391633147194
C226.3..A.little,0.00028355887441016466
C76.88..Don.t.Know,0.000283060025533649
C38.2..They.should.be.allowed.to.stay.in.their.jobs..but.temporarily,0.00028219257484587865
HISP2010_PERCENTCOSTARICAN,0.00028204198587602146
C73.88..Don.t.Know,0.00028154359742475483
LA303.2..Somewhat.Agree,0.0002811228225690911
C246.2..Some,0.0002809850861307012
C224.3..Yes..I.have.done.that.two.or.more.times,0.000279942851069934
C339.3..Stay.the.same,0.00027917767517329886
C48.4..Never.at.all,0.00027879830347040096
C388.02..No,0.00027871927672841137
C43.4..Disagree,0.000277917428137194
LA193.2..Somewhat.important,0.0002759608065781384
L366.2..Very.worried,0.00027436656699512653
C245.4..None.at.all,0.00027291152622813185
HISP2010_PERCENTARGENTINEAN,0.00027250552020467424
L230.88..Don.t.know,0.0002723277330027717
C139.4..Not.Similar.At.All,0.00026912422934428204
BL92.4..No,0.00026890814420285473
C11.2..Somewhat.favorable,0.00026844123188728125
L209.4..None.at.all,0.0002680400109820259
L301.3..Neither.Disagree.or.Agree,0.0002676468878204407
BL174.3..Neither.agree.nor.disagree,0.00026679307010981756
L293.04..3,0.00026582375393057194
C245.3..A.little,0.0002657934942760569
C42.2..Agree,0.0002649599685142127
C226.4..Nothing.at.all,0.000264897349899598
C33.3..Not.that.interested.in.politics,0.0002618574050726606
C322.2..Sometimes,0.0002611450512833372
BLA208.2..Somewhat.agree,0.0002610557921442292
L231.3..Sometimes.treated.unfairly,0.0002608723487752931
L269.5..Political.language.used.to.describe.Hispanics.Latinos,0.00025888626721981496
C120.4..Rarely,0.0002574558750395448
C257.2..No,0.0002574192354402898
C110.3..Rarely,0.0002567855071318074
C382M.3..High.school.graduate.or.GED,0.00025511896188071227
L220.4..Somewhat.agree,0.000254081047560856
C323.4..Never,0.00025362933509390126
C119.2..Most.of.the.time,0.0002529339995163624
C329.2..No,0.0002528074191768512
C1_2,0.00025274829691440996
C391_12.3..Never.served.in.military,0.00025196796568417116
C275.9..9...Very.comfortable,0.0002516267579060927
C287.2..Good.job,0.00025060746395058777
BLA205.2..Somewhat.agree,0.00025058734932601433
C223.4..It.would.not.matter.at.all,0.00024974370300512457
C233.4..Not.at.all.effective,0.00024962995928324666
BL171.5..Not.important.at.all,0.00024960989529063517
LA204.7..I.don.t.know.where.they.stand,0.00024940209510193227
L212.3..Somewhat.disagree,0.00024871001979677037
C225.2..Very.good,0.0002474925400870412
C392.2..I.have.a.photo.ID..but.it.is.expired,0.0002468624632190718
C332.2..No,0.00024671557267272234
C319.4..Never,0.0002465996744466097
C348.7..Several.times.a.week,0.0002465868658624568
C71.03..Not.that.important,0.00024653598877247713
C383.05...50.000.to..59.999,0.0002464693913879162
C287.3..Fair.job,0.0002463509985562617
L294.07..6,0.0002463402687795067
C324.4..Never,0.0002448054713778312
BL172.3..Some,0.0002438525234323796
S10.12..Mexico,0.00024370135120456332
C247.2..Some,0.00024352041375816778
L270.3..Neither.try.to.hide.nor.emphasize.my...S2...ethnicity,0.00024297166997199412
BL176.03..A.small.impact,0.00024219909809210133
L293.07..6,0.0002419601747368913
S1.1..English,0.00024194721372526349
C327.4..Never,0.00024178688251081724
C64.2..No,0.0002416072180960975
C23.4..Getting.a.lot.worse,0.00024137272621798875
BLA146.2..Will.soon.achieve.racial.equality,0.0002410519273732349
C10.2..Somewhat.favorable,0.00024104015151789996
C33.2..Somewhat.interested,0.00024075512792474035
C106.4..Disagree,0.0002403352199138527
C34_1,0.00023977925621200086
HISP2010_PERCENTVENEZUELAN,0.00023909326960732598
C152.2..I.feel.negatively.about.this.link.with.my.racial.or.ethnic.group,0.00023902671034630504
LA204.6..Does.not.support.any.political.party.at.all,0.00023800677890146654
C234.3..Not.too.effective,0.00023781300662231313
L293.03..2,0.00023755814617653595
C380.3..Don.t.know,0.00023655156664353496
C119.5..Never,0.00023647134631983366
L22.3..Some,0.00023547785438349724
LA203.7..I.don.t.know.where.they.stand,0.0002345497211881947
C45.3..Neither.agree.nor.disagree,0.00023451357961159702
C355.2..Very.good,0.00023407129734641095
C340.3..Stay.the.same,0.00023385968705309362
C11.3..Somewhat.unfavorable,0.0002337479599296677
L271.5..Not.accurately.at.all,0.00023367305106186486
LA303.3..Neither.Disagree.or.Agree,0.00023340337656596203
C44.2..Agree,0.00023304027726102794
C131.6..Never,0.0002322954910436216
L269.4..Immigration.status.of.Hispanics.Latinos,0.00023150242724428563
C280.3..No,0.0002306702535714159
C62.2..No,0.00023022919151889258
C334.4..Strongly.oppose,0.00023003371229160082
BL229.03..Not.too.effective,0.00022976221477285805
C282.3..No,0.00022957498290995332
C73.02..Somewhat.important,0.00022920669789829024
C66.2..No,0.00022863629510891205
L299.3..Disagree,0.00022825884671886677
L214.3..Somewhat.disagree,0.00022781917539794138
BL173.3..Neither.agree.nor.disagree,0.00022747903189537902
C363.3..Neighbors.mostly.of.different.racial.or.ethnic.backgrounds,0.00022669859171781302
L22.5..Not.at.all,0.00022603210273235177
C42.4..Disagree,0.00022598011899829521
L22.4..A.little,0.0002256047130361492
C44.4..Disagree,0.0002255515155449339
C288.2..A.little.concerned,0.0002251766538398976
C75.02..Somewhat.important,0.00022493382752580357
C263.7..7,0.00022469328373177938
LA147.3..Neither.agree.nor.disagree,0.00022463664191653637
C334.3..Somewhat.oppose,0.00022410427314731535
C265_1,0.0002239499279208807
C381.3..High.school.graduate.or.GED,0.00022325621914439872
C13.3..Voted.at.my.precinct.on.Election.Day,0.00022297202703607316
BL91.3..Maybe,0.0002229646356976325
BL173.4..Disagree,0.0002227095403877237
C355.5..Poor,0.0002216780520704751
L269.2..Skin.color.of.Hispanics.Latinos,0.00022105553207044822
C234.2..Somewhat.effective,0.00022091168795753278
C74.02..Somewhat.important,0.00022082688532356273
L232.3..Only.a.little,0.00022057005728208043
C353.3..Good,0.0002203367734228904
C331.2..No,0.0002201118978324397
C84.02..No..no.one.has.ever.suggested,0.00021921469551170435
C137.3..Not.Very.Similar,0.00021862482948134865
BL227.3..Not.too.well,0.00021797490787435066
L18.3..Not.at.all.competitive,0.00021770649417567856
C284.3..No,0.00021670751308105
C361.5..Poor,0.0002162460171296173
C5.5..Not.familiar.with.them,0.00021589560357037114
C281.2..Yes..over.5.years.ago,0.00021517606626220818
L215.02..U.S..should.help.other.countries,0.00021516513594898174
C391_2.2..A.veteran,0.0002142952525702859
C138.2..Somewhat.Similar,0.00021410857536126334
C234.4..Not.at.all.effective,0.00021399264822416313
C248.4..None.at.all,0.000213947688977267
C285.2..Felony,0.00021380806528708494
C1_5,0.00021365629388780784
C278.2..Yes..over.5.years.ago,0.00021297458065809945
L302.02..Some,0.0002122855957044311
BLA191.88..Don.t.Know,0.00021192968275022782
C341.3..Stay.the.same,0.0002118047874362156
C140.2..Somewhat.Similar,0.00021109351015218737
C254.2..No,0.0002106290898363207
C264.4..4,0.00021032726334378486
C326.2..Sometimes,0.0002099547063255215
C373.6..American.Indian.or.Alaskan.Native,0.00020960846673652642
C392.3..I.do.not.have.a.state.issued.photo.ID,0.0002094712442283119
C109.2..Moderately.as.an.outsider,0.00020934925048883413
S7.3..Puerto.Rico,0.0002093083077876437
C289.2..Yes..someone.I.know,0.00020911505604374753
C279.3..No,0.00020807285663534364
L366.3..Somewhat.worried,0.00020805961168720978
C283.3..No,0.00020793114458880614
C383.02...20.000.to..29.999,0.00020770729827528954
C140.3..Not.Very.Similar,0.00020764548264411037
LA147.2..Agree,0.00020726123077213052
C385.2..Single.but.living.with.someone,0.00020710495631665713
C107.2..Moderately.belong,0.00020698481755174747
BL95.2..Yes..somewhat,0.00020693550310138306
C279.2..Yes..over.5.years.ago,0.0002069192845917478
BL95.3..Maybe,0.0002067438185537651
C385.5..Widowed,0.0002065086290378644
L294.04..3,0.00020585666293911005
C321.4..Never,0.0002057566130180958
C359.2..Very.good,0.00020563882544060664
C139.2..Somewhat.Similar,0.0002056093033695902
C1_7,0.00020550117297392793
C346.2..No,0.00020523144217124078
BL171.3..As.important.as.other.activities,0.00020492982094638709
BL87.4..No,0.00020487794009417474
C45.2..Agree,0.00020487507640871806
L220.2..Somewhat.disagree,0.00020472173910949954
C239.3..Not.that.important,0.0002044671277473755
C8.5..Not.familiar.with.them,0.00020386706852544215
LA200.2..Some,0.00020374161094874246
C325.4..Never,0.00020357108970462206
C341.2..Increase,0.00020355871410961704
L218.3..Somewhat.likely,0.00020342229688981642
C10.3..Somewhat.unfavorable,0.00020321800270994627
C118.3..About.half.of.the.time,0.0002021056398663693
C73.04..Not.at.all.important,0.00020168133997949564
C78.2..No,0.0002016035059478359
BL94.4..No,0.0002014863598206977
L295.2..Agree,0.00020129919157894297
C285.3..No..none.of.these,0.00020102429597851712
C75.88..Don.t.Know,0.00020008101830100414
C223.2..It.would.matter.some,0.00019986525869812965
C139.3..Not.Very.Similar,0.00019983861469894876
C286.3..Yes..two.or.more.people,0.000199627648775739
BL172.2..Most,0.000199612092708086
BL174.4..Disagree,0.00019935371107453588
BL88.2..Yes..somewhat,0.0001992473735380625
L219.3..Neither.agree.nor.disagree,0.0001988013964246234
C47.3..Only.sometimes,0.00019865929609477176
L232.2..Worried.some,0.000198639951134448
L218.5..Very.unlikely,0.00019847719068553
C388.88..Don.t.know,0.00019754563380522638
C391_2.3..Never.served.in.military,0.00019730161035193416
LA303.5..Strongly.Disagree,0.00019727947433187732
C131.2..Almost.every.week,0.00019719906973514461
C278.3..No,0.00019699820404617832
HISP2010_PERCENTCHILEAN,0.00019682569174995522
L21.2..A.lot,0.00019669995704186437
C357.2..Very.good,0.00019593042842058043
C318.88..Don.t.Know,0.0001957493385623584
C240.3..Not.much,0.00019508797955892175
BLA207.3..Somewhat.disagree,0.00019489750570892065
C382M.2..Some.high.school,0.00019478218413186384
C137.2..Somewhat.Similar,0.00019450691570009873
C114.2..Often,0.00019450479487961763
HISP2010_PERCENTURUGUAYAN,0.0001944586122547802
BLA191.02..Some,0.00019426838977767549
C325.2..Sometimes,0.000193681416681556
C40.4..Disagree,0.00019324150504493104
C40.2..Agree,0.00019278560214228778
L292.06..5...Neither.favorable.nor.unfavorable,0.000192533946353888
C355.3..Good,0.00019176424895652906
C194.2..Somewhat.important,0.00019170922142804498
C74.03..Not.that.important,0.0001914539334505517
L24.3..Watch.English...Spanish.pretty.equally,0.0001909828373304095
BL89.3..Maybe,0.0001907227754438014
L216.5..Like...Pronoun1_Hid....very.much,0.0001907079701617247
BL92.2..Yes..somewhat,0.00019067615715168828
C265_2,0.00019040070316580268
C348.2..Once.a.year.or.less,0.00018974975189842087
C138.3..Not.Very.Similar,0.00018970492504934624
C74.88..Don.t.Know,0.0001895667330205931
S10.13..Nicaragua,0.00018941366852393178
L216DESC_HID.6..6.Jay.Larsen..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..compassionate..and.understandi,0.00018923236940396605
BL171.4..Not.as.important,0.00018864531431276013
L199.3..Mostly.say..they.,0.00018855527253154242
C237.4..Bisexual,0.000188312786304423
C386.2..Latino,0.00018714466644760328
L216DESC_HID.2..2.Manuel.L.f3.pez..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..compassionate..and.understan,0.00018701501562006482
C382M.4..Some.college..2.year.degree,0.00018686042069038946
L268.3..A.moderate.problem,0.00018626665580360124
C385.3..Married,0.00018608952307791091
BL91.4..No,0.000185941952661535
L216DESC_HID.4..4.Manuela.L.f3.pez..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..compassionate..and.understa,0.00018591169768615592
L21.3..Some,0.00018577142242541932
C80.2..You.were.dismissed.for.some.other.reason,0.00018571716456322113
C68.2..No,0.00018564157673720666
BLA146.4..Will.never.achieve.racial.equality,0.00018525108902036502
C48.3..Only.sometimes,0.00018507678893068773
C108.4..Strongly.disagree,0.00018506122343224537
L209.3..A.little,0.0001848533477012658
C264.5..5,0.00018473859279554441
C325.3..Occasionally,0.0001843869813417833
LA204.5..Considers.themselves.Independent,0.00018399848486616777
BLA208.3..Somewhat.disagree,0.00018386326873629544
C322.4..Never,0.00018386148757301512
L300.2..Somewhat.support,0.00018378311764784378
C382F.5..4.year.college.graduate,0.00018361462732150339
C249.5..Don.t.know,0.00018305643962261746
C121.2..Agree,0.00018292286335807613
C381.2..Some.high.school,0.00018288012429690134
L290.2..Somewhat.Agree,0.00018261540363989943
C336.2..Increase,0.000182220721784584
C233.3..Not.too.effective,0.00018187538110760784
C81.02..No,0.0001817209899697758
C111.3..Sometimes,0.00018154452056419178
C48.2..Most.of.the.time,0.00018112958059314106
C71.02..Somewhat.important,0.00018048095455420785
C49.2..No,0.00018015189202947497
C8.2..Somewhat.favorable,0.00017970992949347073
L220.5..Strongly.agree,0.00017933920526244722
S7.2..Another.country,0.00017888986276632762
C377.04..1.parent.born.in.U.S..1.parent.born.elsewhere,0.00017879406399343468
C264.7..7,0.00017864244410476348
L294.10..9,0.00017852284982644651
L214.4..Strongly.disagree,0.00017818960099504912
C391_12.2..A.veteran,0.0001781879430426599
L270.5..Definitely.try.to.emphasize.my...S2...ethnicity,0.00017767793654020132
C107.3..Slightly.belong,0.00017732235239974162
C361.2..Very.good,0.00017722639373978335
C323.3..Occasionally,0.00017690856821618486
C382F.2..Some.high.school,0.0001766710486985476
C317.02..Some,0.00017663665294073095
L24.2..More.English..but.some.Spanish,0.00017662836408362945
LA200.3..Not.much,0.0001763119772806348
C382F.3..High.school.graduate.or.GED,0.00017621107871662394
BL176.88..Don.t.know,0.00017564279991490924
C320.4..Never,0.0001756088780169923
L298.2..Agree,0.0001754995013218226
C324.3..Occasionally,0.00017518270696140222
C247.4..None.at.all,0.00017448086777689027
C280.2..Yes..over.5.years.ago,0.00017438671217318672
C131.5..Hardly.ever,0.0001736716154456035
C32.4..I.vote.in.every.single.state.local.election,0.00017352663457336658
L217.6..Very.well,0.00017277165671800588
C76.02..Somewhat.important,0.000172700265379849
C264.9..9...Very.important,0.00017252911938321372
C317.03..Not.much.at.all,0.00017210279777682403
C387.2..Very.good,0.00017167242382903488
C40.3..Neither.agree.nor.disagree,0.00017123573435596552
LA203.5..Considers.themselves.Independent,0.00017067766054467762
LA202_NONE.1..Did.not.learn.from.any.of.these.sources,0.0001706069604262278
C32.2..I.occasionally.vote.in.state.local.elections,0.00017049502356009856
LA203.6..Does.not.support.any.political.party.at.all,0.00016996894403330213
HISP2000_PERCENTPARAGUAYAN,0.00016972341040384412
C238.2..No,0.00016956909742324607
C244.4..None.at.all,0.00016925424349565206
L216DESC_HID.8..8.Jill.Larsen..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..compassionate..and.understand,0.00016904483145852988
C120.5..Never,0.0001689983371573673
L267.3..Both.equally,0.00016881358471370822
C224.4..I.do.not.have.a.mobile.device.with.a.camera,0.00016821966753516475
C108.3..Somewhat.disagree,0.00016794962346061357
C334.2..Somewhat.favor,0.00016792474807853053
L213.4..Strongly.disagree,0.00016700526439477313
C387.3..Good,0.00016700366544170132
BLA190.88..Don.t.Know,0.00016700068226135773
C221.2..Not.very.likely,0.00016690559757176157
L219.5..Strongly.agree,0.0001665991870550835
L213.3..Somewhat.disagree,0.0001665683646298887
L199.2..Mostly.say..we.,0.00016650630257612447
BL93.3..Maybe,0.00016646925516535188
C351.5..Poor,0.00016624228969429802
L212.2..Somewhat.agree,0.0001660630584654032
L198.4..Strongly.Disagree,0.00016558728435146967
C225.3..Good,0.0001655042200977648
C335.3..Stay.the.same,0.00016523078013376853
C72.88..Don.t.Know,0.00016473003229246645
C318.03..Not.much.at.all,0.00016465453461704134
C34_3,0.00016413215322790562
C391_9.3..Never.served.in.military,0.0001637955639127117
C47.2..Most.of.the.time,0.00016353306050723436
C323.2..Sometimes,0.00016351820317066386
L295.3..Disagree,0.0001632507150100102
L218.2..Very.likely,0.00016324943388581846
C248.2..Some,0.0001632230068685294
C391_10.3..Never.served.in.military,0.0001631457028040036
C389.3..Live.with.someone.else,0.0001630281238241661
C34_2,0.0001627518994925932
C281.3..No,0.00016269161976562515
C1_9,0.00016217299880447248
S10.20..Spain.Spanish,0.00016214648693461736
C361.3..Good,0.0001619924908216864
LA193.3..Not.very.important,0.0001617481212368477
C373.3..Latino.or.Hispanic,0.00016156290746929846
C63.2..No,0.00016133979578024263
C113.3..Sometimes,0.00016068964252931485
C4.5..Not.familiar.with.them,0.0001604497200659499
C223.3..It.would.not.matter.very.much,0.00016044276236071856
C72.02..Somewhat.important,0.0001593137740900887
C1_14,0.00015926333087247296
BLA190.02..Some,0.0001583662282281394
C13.2..Voted.early.in.person,0.00015828016430916692
C72.04..Not.at.all.important,0.00015801318038355058
C377.02..Both.parents.born.in.another.country,0.00015741838107701452
C39.2..Agree,0.00015721385598497405
PRONOUN2_HID.2..she,0.00015721282942572612
C359.3..Good,0.0001568358833796322
HISP2010_PERCENTBOLIVIAN,0.00015651852508265644
C275.5..5,0.00015648244945434662
C391_8.3..Never.served.in.military,0.00015643535029711194
L270.4..Probably.try.to.emphasize.my...S2...ethnicity,0.00015615637412942307
C106.3..Neither.agree.nor.disagree,0.00015600629857172128
C53.3..None,0.0001560038531218441
L271.4..Slightly.accurately,0.00015582651270777925
C381.4..Some.college..2.year.degree,0.0001557166474130971
L214.2..Somewhat.agree,0.0001556574941857903
L217.7..Extremely.well,0.00015542498744138463
C248.5..Don.t.know,0.00015472981286672756
L192.2..Somewhat.important,0.00015465466381505246
S10.17..Puerto.Rico,0.00015460557520758506
C75.03..Not.that.important,0.00015454267893656292
L364.3..Don.t.know,0.0001543237430150218
C391_7.2..A.veteran,0.0001543102999250859
BL175.3..Neither.agree.nor.disagree,0.00015416145271716767
C34_4,0.00015350323673512544
BL93.4..No,0.0001534486289295618
C61.2..No,0.00015304782648420902
C391_4.2..A.veteran,0.00015292782895887487
C390.5..Currently.unemployed,0.00015289628155088335
S4TX,0.00015279089918293957
C381.5..4.year.college.graduate,0.00015277777638637613
C283.2..Yes..over.5.years.ago,0.0001525428199945283
C351.2..Very.good,0.00015183687307299061
C262.06..6,0.00015153074026734269
C240.2..Some,0.00015145794008372633
C351.3..Good,0.00015143076941230915
L218.6..Extremely.unlikely,0.00015117762244551847
C39.3..Neither.agree.nor.disagree,0.00015103556251593454
BLA206.3..Somewhat.disagree,0.00015092733263930025
C233.2..Somewhat.effective,0.0001508154263169044
C152.3..Neither.positive.or.negative,0.0001506870513811634
C361.4..Fair,0.00015057707023168743
C380.2..Yes..Afro.Latino,0.00014954339942031318
BL94.3..Maybe,0.00014952822434370378
C224.2..Yes..I.have.done.than.once,0.00014906197689439413
C108.2..Somewhat.agree,0.00014890384207259203
C276.2..Personal.information.that.I.provide.to.my.doctor.and.health.care.providers.is.sometimes.shared.and.not.always.secure.,0.00014874691172579415
C75.04..Not.at.all.important,0.00014845503806682704
L241.2..Somewhat.support,0.0001483766745532791
C391_1.2..A.veteran,0.0001482536367215842
L18.2..Somewhat.competitive,0.00014825056650078272
BLOCK_274_275.2..Block.B,0.00014777216771297616
L20.2..A.lot,0.00014770307446584926
C391_14.3..Never.served.in.military,0.00014716374958786507
L192.4..Not.at.all.important,0.00014710345914056646
C261.3..About.the.same,0.00014694454328499727
C235.3..Not.too.effective,0.0001461656606324573
A103_TREATMENTS.2..B,0.0001457278981977121
C249.4..None.at.all,0.00014560696275452538
C60.2..No,0.00014539691746096053
C353.2..Very.good,0.00014525238363097452
L216DESC_HID.5..5.Jay.Larsen..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candidate,0.00014492694267939993
C86.3..No..I.have.never.thought.about.it,0.00014490132476135744
C390.2..Employed.part.time,0.0001443622892525526
C355.4..Fair,0.0001442367792252634
C1_3,0.00014394736384897665
C391_7.3..Never.served.in.military,0.00014328583686945966
C383.03...30.000.to..39.999,0.00014181002125035372
C277.3..No,0.0001417723266364597
C348.5..Several.times.month,0.00014157579296411973
C382F.4..Some.college..2.year.degree,0.00014156188389499776
C319.3..Occasionally,0.0001404271411010798
C264.8..8,0.00014005547448870005
L302.03..Not.much,0.0001397252978094871
BL90.2..Yes..somewhat,0.0001397046493496329
C391_14.2..A.veteran,0.00013969530023526673
C262.02..2,0.00013963530515130062
C106.2..Agree,0.00013959668441615255
C243.5..Don.t.know,0.0001394946941834123
BL176.02..A.moderate.impact,0.0001391940311015429
C76.04..Not.at.all.important,0.00013891755169652124
C289.3..No..none.of.these,0.00013870693838755434
L366.4..A.little.worried,0.00013857207399503972
BL90.4..No,0.00013837639146151214
C194.3..Not.very.important,0.00013787543968962879
L292.09..8,0.000137338327012308
BL176.04..No.impact.at.all,0.00013731278653570387
C10.5..Not.familiar.with.them,0.00013730828212165418
L216DESC_HID.7..7.Jill.Larsen..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candidat,0.0001371615479064263
C39.5..Strongly.disagree,0.00013696762395585277
C383.99..Refused,0.00013669127808424312
L21.4..A.little,0.00013660875261802536
C253.2..No,0.00013606118333098663
C114.3..Sometimes,0.000136032283587313
C119.3..About.half.of.the.time,0.00013587092671297132
C326.3..Occasionally,0.00013586338736693352
LA250.2..Some,0.0001356101950869811
C264.6..6,0.00013554365151400896
PRONOUN1_HID.2..her,0.000135333954775935
C80.3..You.have.not.been.asked,0.00013528976212929842
C382M.6..Post.graduate.education,0.00013528741261616714
C121.3..Neither.agree.nor.disagree,0.00013511111769392127
S1.2..Spanish,0.0001349332581072963
C391_4.3..Never.served.in.military,0.00013484146730699106
C321.2..Sometimes,0.00013454951966060304
C322.3..Occasionally,0.00013451236576222586
L231.2..Sometimes.treated.fairly,0.0001345014257854676
L216NAME_HID.3..Jay.Larsen,0.00013423206166068787
C391_11.3..Never.served.in.military,0.00013390764984667322
C239.2..Somewhat.important,0.00013365876497321489
C333.2..No,0.00013363347968941268
