variable,mean_abs_shap
HISP2000_NUMBECUADORIAN,0.00026308454413029135
C228.3..Neither.support.or.oppose,0.00026290129826337435
C240.4..Not.at.all,0.0002622149266399796
C42.3..Neither.agree.nor.disagree,0.0002619061771620148
DP2000_PERCENTASIAN,0.0002616624260732673
HISP2015_NUMBARGENTINEAN,0.0002603799657435171
DP2000_PERCENTASIANOTHER,0.00026031482304644837
HISP2000_PERCENTPANAMANIAN,0.0002601509118702157
LA202_5,0.0002598651426841941
C245.4..None.at.all,0.00025810719875877077
C5.3..Somewhat.unfavorable,0.00025795880833539994
BL172.4..None,0.00025766671149033023
HISP2000_NUMBBOLIVIAN,0.00025756418357452163
HISP2000_PERCENTOTHERCENTRALAMER,0.00025457518030991413
HISP2010_NUMBOTHERCENTAMERICAN,0.00025416623035740075
DP2010_PERCENTASIANVIETNAMESE,0.00025370088626092233
C244.2..Some,0.0002520890493048638
C107.2..Moderately.belong,0.00025017892797662424
C2.2..Somewhat.favorable,0.0002495349154877168
HISP2000_PERCENTARGENTINEAN,0.0002478201667782806
HISP2010_NUMBURUGUAYAN,0.00024779833049522117
HISP2000_PERCENTPERUVIAN,0.0002475903229419684
C6.5..Not.familiar.with.them,0.00024706889723722183
BLA146.2..Will.soon.achieve.racial.equality,0.00024704311049575324
BL173.4..Disagree,0.00024634534210097973
DP2010_PERCENTJAPANESE,0.0002456203387455641
C119.2..Most.of.the.time,0.00024406741466947543
L231.3..Sometimes.treated.unfairly,0.0002428922270862652
C42.4..Disagree,0.000242030719582597
BLA207.3..Somewhat.disagree,0.00024199390974619282
HISP2010_PERCENTGUATEMALAN,0.0002414341077809167
HISP2000_PERCENTCHILEAN,0.00024037752090666462
DP2015_PERCENTASIANINDIAN,0.0002395884878864889
C45.3..Neither.agree.nor.disagree,0.00023882056163069426
HISP2015_NUMBOTHERCENTRALAMERICA,0.00023779643098907838
C1_7,0.00023528593144830887
LA202_3,0.00023499459960497408
DP2000_PERCENTASIANINDIAN,0.0002343818526031532
SC2011_PERCENTEDUCLESSTHANGRADE9,0.00023420773119975214
C108.3..Somewhat.disagree,0.00023341759496258547
L212.3..Somewhat.disagree,0.00023103033864745615
BL174.3..Neither.agree.nor.disagree,0.00023010332511400769
DP2015_PERCENTASIANFILIPINO,0.00022998256118067452
C38.2..They.should.be.allowed.to.stay.in.their.jobs..but.temporarily,0.0002277679694781629
LA202_4,0.0002270231153513363
DP2010_PERCENTKOREAN,0.00022662375494540802
HISP2010_PERCENTECUDORIAN,0.00022654791881067713
C361.4..Fair,0.00022651984809356717
HISP2000_NUMBOTHERSAMERICAN,0.00022502856860539438
C141.2..Somewhat.support.pathway.to.citizenship,0.0002246320438997768
DP2015_PERCENTHAWAIIANPACIFICISL,0.00022447504640993142
C107.4..Not.at.all.belong,0.0002243844325699743
HISP2010_NUMBOTHERSOUTHAMERICAN,0.0002217569426047944
C385.2..Single.but.living.with.someone,0.00022144646983674666
DP2015_PERCENTASIANKOREAN,0.00022055690791506966
HISP2000_PERCENTNICARAGUAN,0.00022050598708208668
HISP2010_PERCENTCOLOMBIAN,0.00021914944218946478
C388.88..Don.t.know,0.0002185886516772941
LA203.3..Somewhat.supports.Republicans,0.00021800371423829013
C114.2..Often,0.00021509502175694477
C262.04..4,0.00021419096142446208
C137.4..Not.Similar.At.All,0.00021340823154466238
C221.4..Very.likely,0.00021225297636751455
DP2000_PERCENTASIANCHINESE,0.0002121530094877951
C287.2..Good.job,0.00021207169863885275
BLA190.03..Not.much,0.0002107486976419979
L270.3..Neither.try.to.hide.nor.emphasize.my...S2...ethnicity,0.0002098587900524851
BLA190.02..Some,0.00020926940225841242
C11.2..Somewhat.favorable,0.0002083129971587858
C47.2..Most.of.the.time,0.00020700632488712957
C66.2..No,0.0002062081584489758
HISP2015_NUMBBOLIVIAN,0.0002054059172456943
C249.2..Some,0.00020538369537908313
C23.3..Getting.a.little.worse,0.00020495612117061183
HISP2010_PERCENTNICARAGUAN,0.0002047293688392118
HISP2015_NUMBVENEZUELAN,0.0002046175807555244
C329.2..No,0.0002031114561090496
C140.4..Not.Similar.At.All,0.00020258438498530667
C142.2..Somewhat.support,0.0002020380405450325
C221.2..Not.very.likely,0.0002015524136164606
C222.2..Somewhat.important,0.00020115983452862312
C272,0.000199964266983073
BL171.5..Not.important.at.all,0.00019995243061904884
L232.2..Worried.some,0.0001983698967971382
L267.3..Both.equally,0.00019788111236253015
LA204.7..I.don.t.know.where.they.stand,0.00019754110884419665
C111.2..Often,0.00019710726969553104
C109.2..Moderately.as.an.outsider,0.00019699644564425848
HISP2000_PERCENTCOSTARICAN,0.00019589526461250936
HISP2010_PERCENTCOSTARICAN,0.00019550522526813775
S10.12..Mexico,0.0001952721655454435
C340.2..Increase,0.00019395610426666213
DP2000_PERCENTHAWAIIANPACIFICISL,0.00019343147205375257
C265_2,0.00019315836764136713
L294.03..2,0.00019215743625797762
C226.3..A.little,0.00019145546230305843
C1_13,0.00019122246851711506
C246.2..Some,0.0001884953882689926
C109.3..Slightly.as.an.outsider,0.00018735856050088235
HISP2015_NUMBPARAGUAYAN,0.00018650262506937802
C391_12.3..Never.served.in.military,0.0001863977588663035
C31.6..None.of.these,0.00018619319355746614
C33.3..Not.that.interested.in.politics,0.0001860647778045222
C8.5..Not.familiar.with.them,0.0001859605837735041
HISP2010_NUMBPARAGUAYAN,0.00018469390965863421
C23.4..Getting.a.lot.worse,0.00018459743796198582
C11.3..Somewhat.unfavorable,0.00018454510774021406
S3.2..Male,0.0001843486735768483
C363.2..Neighbors.mostly.of...S2_plural..,0.00018335733900434962
C387.3..Good,0.00018321800152173583
BL172.2..Most,0.00018317783222494006
L366.2..Very.worried,0.0001821955839433883
C392.3..I.do.not.have.a.state.issued.photo.ID,0.00018196605362951377
L270.5..Definitely.try.to.emphasize.my...S2...ethnicity,0.0001817421516484701
HISP2010_PERCENTPERUVIAN,0.0001800467077069007
L299.4..Strongly.disagree,0.0001791750408950385
C11.5..Not.familiar.with.them,0.00017895672759223562
L302.88..Don.t.Know,0.0001789036913018138
C281.3..No,0.0001786002977476176
BL92.2..Yes..somewhat,0.0001779367150733143
C119.4..Rarely,0.00017787601543638502
DP2000_PERCENTASIANKOREAN,0.00017687171791437573
C239.2..Somewhat.important,0.00017677443817406885
HISP2000_PERCENTVENEZUELAN,0.00017513170909590466
C363.3..Neighbors.mostly.of.different.racial.or.ethnic.backgrounds,0.00017427865326174736
L268.4..A.minor.problem,0.0001732918763981843
BLA208.2..Somewhat.agree,0.00017277321989542786
DP2015_PERCENTASIANJAPANESE,0.0001722043367071544
C40.2..Agree,0.00017184402174405216
C331.2..No,0.0001702215414187142
C120.2..Most.of.the.time,0.0001689568882861295
C137.2..Somewhat.Similar,0.0001684224842078153
BL174.4..Disagree,0.0001676461426777974
C43.2..Agree,0.00016699592603387653
BLA190.88..Don.t.Know,0.0001661431417900026
HISP2015_NUMBURUGUAYAN,0.00016602512006146073
DP2000_PERCENTASIANJAPANESE,0.00016546570493785242
LA203.7..I.don.t.know.where.they.stand,0.00016509503904223877
LA202_2,0.00016497229396397417
C317.03..Not.much.at.all,0.00016452635065693235
HISP2000_NUMBPARAGUAYAN,0.0001629725291034228
C275.9..9...Very.comfortable,0.0001625420555600483
L215.02..U.S..should.help.other.countries,0.0001624568090573084
HISP2000_NUMBURUGUAYAN,0.00016217823977736294
C44.2..Agree,0.00016150980752240477
C237.4..Bisexual,0.000160636254776115
C131.5..Hardly.ever,0.000160085791192036
L195_1,0.00015958761823351296
C334.3..Somewhat.oppose,0.00015923581540743897
C319.3..Occasionally,0.00015891545572903297
C382F.3..High.school.graduate.or.GED,0.00015801242988121493
C388.02..No,0.00015585525676992386
L299.3..Disagree,0.00015576932081127486
C330.2..No,0.00015521317540939506
L20.5..Not.at.all,0.0001543956516449843
C44.4..Disagree,0.000154326523516378
L216.5..Like...Pronoun1_Hid....very.much,0.00015366060768103748
L209.2..Moderate.amount,0.0001531753201632779
C131.6..Never,0.00015271739091125104
LA303.4..Somewhat.Disagree,0.00015238902784122301
L269.3..Language.skills.of.Hispanics.Latinos,0.00015109506954156377
HISP2010_PERCENTVENEZUELAN,0.00014991075635665199
BLA191.02..Some,0.00014965252311395207
C121.3..Neither.agree.nor.disagree,0.0001484975261888049
C265_1,0.00014797122758369763
C72.88..Don.t.Know,0.0001473243358261905
LA200.2..Some,0.00014725308232061137
BL89.2..Yes..somewhat,0.0001471562310321113
C236.3..Not.too.effective,0.00014625208299450085
C385.3..Married,0.00014542881480014046
C273,0.0001454232749042516
C139.4..Not.Similar.At.All,0.00014532027071204707
L220.3..Neither.agree.nor.disagree,0.00014462864107026073
C243.3..A.little,0.0001433642114099998
C386.2..Latino,0.00014320310675116455
L216DESC_HID.2..2.Manuel.L.f3.pez..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..compassionate..and.understan,0.0001428774305204948
C120.5..Never,0.00014209862713353608
C5.5..Not.familiar.with.them,0.000141822057159428
HISP2015_NUMBOTHERSAMERICAN,0.00014133188744064128
S10.17..Puerto.Rico,0.0001412605301381042
C336.2..Increase,0.00014094114616645153
S7.3..Puerto.Rico,0.00014052362908426546
C391_1.3..Never.served.in.military,0.0001402123879847261
C244.4..None.at.all,0.0001394771455031019
L266.3..Both.equally,0.00013885521889723466
C31.3..Moderate,0.00013883576418101536
BL175.3..Neither.agree.nor.disagree,0.00013808740457927116
C359.2..Very.good,0.00013755803374478689
C351.2..Very.good,0.00013694306899607385
HISP2010_PERCENTARGENTINEAN,0.00013539207628866085
BLA146.4..Will.never.achieve.racial.equality,0.00013503791085069398
C226.4..Nothing.at.all,0.0001347772915253681
BL172.3..Some,0.000134325050168727
C114.3..Sometimes,0.00013425319320493854
C381.2..Some.high.school,0.00013402630273045318
L18.3..Not.at.all.competitive,0.00013377553911758888
C1_1,0.00013274974128819019
BL93.3..Maybe,0.00013173549650989034
C194.2..Somewhat.important,0.0001313946703510965
L268.3..A.moderate.problem,0.00013038446809886863
BL92.3..Maybe,0.0001301315648580348
C81.88..Don.t.know,0.00013006907977093375
BL171.3..As.important.as.other.activities,0.0001300623836985002
L215.88..Don.t.Know,0.00012997729697338429
BL95.3..Maybe,0.0001297981778786043
C318.88..Don.t.Know,0.0001296318057209772
L300.2..Somewhat.support,0.0001292647615110465
L231.2..Sometimes.treated.fairly,0.00012913823764758452
C317.02..Some,0.0001291358787754876
C48.4..Never.at.all,0.00012844626186923316
C137.3..Not.Very.Similar,0.00012843296880558366
BL227.4..Not.at.all.well,0.00012836107060835918
L192.2..Somewhat.important,0.00012776260945309323
BL229.88..Don.t.know,0.00012772948797194888
BL173.3..Neither.agree.nor.disagree,0.00012767522880212314
C1_6,0.0001275304163452288
C1_3,0.00012654868259736484
C391_2.3..Never.served.in.military,0.00012609864826446045
C45.2..Agree,0.00012604537798972798
L301.3..Neither.Disagree.or.Agree,0.00012597150117951464
L298.2..Agree,0.00012569729506487252
S1.1..English,0.00012567426295764724
C338.3..Stay.the.same,0.00012548140777958217
C318.03..Not.much.at.all,0.0001252337986252497
HISP2000_PERCENTOTHERSAMERICAN,0.00012467857548327686
C335.2..Increase,0.00012421023885890355
L209.3..A.little,0.00012407760661349462
C381.3..High.school.graduate.or.GED,0.0001239953685380485
L241.2..Somewhat.support,0.00012290978761767872
L290.4..Somewhat.Disagree,0.0001222669244352911
BL227.3..Not.too.well,0.00012174454492926421
C151.2..Some,0.0001216028527571051
L230.88..Don.t.know,0.00012132148992485837
C74.03..Not.that.important,0.00012001566684683922
C391_12.2..A.veteran,0.0001199228863419358
C223.4..It.would.not.matter.at.all,0.00011973122593570367
C324.4..Never,0.00011964233430343861
C120.4..Rarely,0.00011949707799340078
C319.4..Never,0.00011921346249733989
C9.3..Somewhat.unfavorable,0.00011865940518574775
L220.4..Somewhat.agree,0.00011839798376965096
C118.4..Rarely,0.00011830066972687284
C106.4..Disagree,0.00011823539662953933
L217.4..Neither.well.nor.poorly,0.00011821167625314163
C264.6..6,0.00011808031263836383
LA303.5..Strongly.Disagree,0.00011801047873925302
C238.2..No,0.00011790576575100102
L270.4..Probably.try.to.emphasize.my...S2...ethnicity,0.00011789076420013683
L241.3..Neither.support.or.oppose,0.0001175800339639112
L214.3..Somewhat.disagree,0.00011710108856765862
C281.2..Yes..over.5.years.ago,0.00011698329069497074
C391_4.2..A.veteran,0.00011666911560516325
LA193.2..Somewhat.important,0.00011655591353148059
C119.5..Never,0.00011609611191283887
C26.2..Not.strong,0.00011590542259961857
BLA208.3..Somewhat.disagree,0.0001158879800495313
S1.2..Spanish,0.00011545146168302233
C139.2..Somewhat.Similar,0.00011535746266327335
BL175.4..Disagree,0.0001152075838921934
C110.3..Rarely,0.00011435013819986974
L209.4..None.at.all,0.0001143041003966654
C336.3..Stay.the.same,0.00011412221418294971
L213.3..Somewhat.disagree,0.00011384511718008506
C390.2..Employed.part.time,0.00011378682615503117
C325.2..Sometimes,0.0001114084395865068
C348.2..Once.a.year.or.less,0.00011135720312933093
C332.2..No,0.0001099611664353996
C263.7..7,0.00010988719867144343
L219.2..Somewhat.disagree,0.00010977295494506799
C73.88..Don.t.Know,0.00010946949641052227
BL173.2..Agree,0.00010895514220518733
C47.3..Only.sometimes,0.00010869933271798212
C322.4..Never,0.00010860329849026235
L232.3..Only.a.little,0.00010845154161792095
C43.4..Disagree,0.00010812467725243427
LA200.4..Not.at.all,0.00010805877422013053
L19.3..Yes..some,0.00010783754369943312
C129.9..None,0.00010777613882673448
S4TX,0.00010766681814259937
L302.03..Not.much,0.00010719680625666538
L269.2..Skin.color.of.Hispanics.Latinos,0.00010716332845669139
C1_5,0.00010714290572391352
C68.2..No,0.0001071387125168208
BL89.3..Maybe,0.0001071364150584625
L216NAME_HID.4..Jill.Larsen,0.00010680887462986719
C233.4..Not.at.all.effective,0.00010673927822374494
BL87.2..Yes..somewhat,0.00010660558238447772
C74.02..Somewhat.important,0.0001063428910185208
C71.02..Somewhat.important,0.00010597929719648091
BL171.2..More.important.than.most,0.00010588331481857875
C380.3..Don.t.know,0.00010581718893730517
BL94.3..Maybe,0.00010550787687379633
L212.4..Strongly.disagree,0.00010540112042112955
C257.2..No,0.00010523093899978744
C382M.4..Some.college..2.year.degree,0.00010518086163706956
C325.4..Never,0.00010486020215596692
C233.3..Not.too.effective,0.00010477599005214615
C115.3..Sometimes,0.00010473121459120215
C327.4..Never,0.00010450310290418375
C222.4..Not.important.at.all,0.00010422071454474343
C317.88..Don.t.Know,0.0001038982114362867
C67.2..No,0.00010359340234262009
C287.3..Fair.job,0.00010330945707994933
C48.3..Only.sometimes,0.00010324273145592877
C391_9.3..Never.served.in.military,0.00010287479769763412
C234.2..Somewhat.effective,0.00010260701070677046
L22.5..Not.at.all,0.00010245696582545803
C322.2..Sometimes,0.00010192769971583471
C118.3..About.half.of.the.time,0.00010156886941853245
C118.5..Never,0.00010145812393991255
L220.5..Strongly.agree,0.00010132078358077641
BLA191.88..Don.t.Know,0.00010121640093188384
C355.5..Poor,0.00010108003021608974
C346.2..No,0.00010101370307912379
C279.3..No,0.00010013568467415006
C284.2..Yes..over.5.years.ago,0.0001001270520509425
C13.3..Voted.at.my.precinct.on.Election.Day,0.00010012607184565758
C361.2..Very.good,0.00010010363014881659
L219.3..Neither.agree.nor.disagree,9.996228395417884e-05
L293.07..6,9.97066375567207e-05
L294.07..6,9.917773349616027e-05
LA202_NONE.1..Did.not.learn.from.any.of.these.sources,9.91128056803864e-05
LA193.3..Not.very.important,9.884506349071036e-05
C72.04..Not.at.all.important,9.872672118178863e-05
HISP2000_PERCENTURUGUAYAN,9.842010293316677e-05
BL96.3..Maybe,9.746624904958955e-05
C245.3..A.little,9.744512164269386e-05
C247.2..Some,9.740939241860183e-05
C341.2..Increase,9.71067250929414e-05
C108.4..Strongly.disagree,9.694240422502824e-05
A103_TREATMENTS.2..B,9.671634561818304e-05
C10.2..Somewhat.favorable,9.666973228965068e-05
C289.2..Yes..someone.I.know,9.664452225417707e-05
C351.3..Good,9.663879998494879e-05
L218.4..Somewhat.unlikely,9.660392682128658e-05
PRONOUN1_HID.2..her,9.659476430505856e-05
C1_4,9.620214545350868e-05
URBANICITY9,9.619892590443344e-05
C323.4..Never,9.606703952161683e-05
C152.2..I.feel.negatively.about.this.link.with.my.racial.or.ethnic.group,9.604336097630783e-05
C278.3..No,9.574890519737141e-05
LA204.5..Considers.themselves.Independent,9.556898150149934e-05
BL176.02..A.moderate.impact,9.548418299524309e-05
C288.2..A.little.concerned,9.51678361258237e-05
LA147.3..Neither.agree.nor.disagree,9.486599147322036e-05
BL94.4..No,9.465214242404035e-05
C236.2..Somewhat.effective,9.431158816089965e-05
LA203.5..Considers.themselves.Independent,9.426488004541968e-05
L294.10..9,9.396969608815651e-05
C119.3..About.half.of.the.time,9.369905995060279e-05
L290.2..Somewhat.Agree,9.366914458602867e-05
C275.5..5,9.362242584606602e-05
C389.3..Live.with.someone.else,9.347126294544169e-05
HISP2000_PERCENTBOLIVIAN,9.346381059098161e-05
L22.2..A.lot,9.342655603002425e-05
C382M.5..4.year.college.graduate,9.310875269103488e-05
L24.3..Watch.English...Spanish.pretty.equally,9.301334888860603e-05
L271.2..Very.accurately,9.301103286770219e-05
C263.5..5,9.279743912577429e-05
C226.2..Some,9.176594096731837e-05
HISP2010_PERCENTCHILEAN,9.168612463079867e-05
C62.2..No,9.126106905144831e-05
BL94.2..Yes..somewhat,9.090763460017071e-05
C240.2..Some,9.089559704553511e-05
BLA206.3..Somewhat.disagree,9.07111442471917e-05
C71.88..Don.t.Know,9.05906419684833e-05
C359.3..Good,9.029454348219494e-05
C391_9.2..A.veteran,9.026689109722106e-05
C131.4..Only.a.few.times.during.the.year,8.965769613798784e-05
C326.4..Never,8.947104892875295e-05
C381.4..Some.college..2.year.degree,8.946491871146629e-05
L271.3..Moderately.accurately,8.925407160458794e-05
BL229.03..Not.too.effective,8.917126119318483e-05
L271.5..Not.accurately.at.all,8.910673707666116e-05
C75.88..Don.t.Know,8.896973158664566e-05
L269.4..Immigration.status.of.Hispanics.Latinos,8.879653649467797e-05
C348.5..Several.times.month,8.809937685651003e-05
C225.4..Fair,8.79995332567443e-05
C140.2..Somewhat.Similar,8.767049119069592e-05
C245.5..Don.t.know,8.7647231809655e-05
C39.5..Strongly.disagree,8.728417972853419e-05
L212.2..Somewhat.agree,8.718795797762994e-05
L366.3..Somewhat.worried,8.71397331930929e-05
BL93.4..No,8.705296377261458e-05
L216NAME_HID.3..Jay.Larsen,8.684565275002958e-05
L302.02..Some,8.677290704139162e-05
S10.20..Spain.Spanish,8.676075434268755e-05
C32.2..I.occasionally.vote.in.state.local.elections,8.67583492103985e-05
C284.3..No,8.661853371101545e-05
C283.3..No,8.642552063527177e-05
C382F.2..Some.high.school,8.633562317913104e-05
C43.3..Neither.agree.nor.disagree,8.58128374809619e-05
BL95.2..Yes..somewhat,8.580960851314439e-05
L217.7..Extremely.well,8.564714283003526e-05
C383.02...20.000.to..29.999,8.56242202269436e-05
BL96.2..Yes..somewhat,8.551063673512223e-05
C106.3..Neither.agree.nor.disagree,8.546261011310494e-05
C23.5..Staying.about.the.same,8.540796395165762e-05
C334.4..Strongly.oppose,8.502621732300231e-05
C223.2..It.would.matter.some,8.49267772343372e-05
LA200.3..Not.much,8.476726091729678e-05
C362.2..No,8.418451312153153e-05
C139.3..Not.Very.Similar,8.397930755701609e-05
C75.02..Somewhat.important,8.370108158900076e-05
L220.2..Somewhat.disagree,8.366152897730903e-05
L192.3..Not.very.important,8.363406187523826e-05
C327.3..Occasionally,8.363201132177617e-05
C234.4..Not.at.all.effective,8.36054958106026e-05
C240.3..Not.much,8.33360090185535e-05
C276.2..Personal.information.that.I.provide.to.my.doctor.and.health.care.providers.is.sometimes.shared.and.not.always.secure.,8.318141240156428e-05
C233.2..Somewhat.effective,8.309854660087065e-05
C321.2..Sometimes,8.290087225154378e-05
C387.2..Very.good,8.276827218634636e-05
HISP2010_PERCENTPANAMANIAN,8.270627320010782e-05
C49.2..No,8.269149399829926e-05
C289.3..No..none.of.these,8.249388406689067e-05
C361.5..Poor,8.224334411846119e-05
C225.2..Very.good,8.205880987585277e-05
C34_1,8.18436098391795e-05
C71.03..Not.that.important,8.163277553028885e-05
L219.5..Strongly.agree,8.157762681966171e-05
C264.8..8,8.147486343294741e-05
C288.3..Not.at.all.concerned,8.141813377161549e-05
C63.2..No,8.135009846851924e-05
C40.3..Neither.agree.nor.disagree,8.109200402410123e-05
C34_3,8.099157156872271e-05
C392.2..I.have.a.photo.ID..but.it.is.expired,8.056095300112651e-05
L214.2..Somewhat.agree,8.05534155854555e-05
L24.2..More.English..but.some.Spanish,8.050896696104616e-05
C42.2..Agree,8.041445827601682e-05
C262.02..2,8.037724365251713e-05
C247.4..None.at.all,8.026025315522429e-05
C1_2,8.006734986752809e-05
C225.3..Good,7.989100801896265e-05
BL87.4..No,7.973157347787681e-05
C76.04..Not.at.all.important,7.934716281876139e-05
L292.11..10...Extremely.favorable,7.903756466786938e-05
L216DESC_HID.4..4.Manuela.L.f3.pez..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..compassionate..and.understa,7.895189276547927e-05
C325.3..Occasionally,7.874052799007157e-05
C76.02..Somewhat.important,7.845147702551467e-05
C382M.3..High.school.graduate.or.GED,7.828494367220875e-05
LA250.2..Some,7.822775573599422e-05
C40.4..Disagree,7.781928171422062e-05
C391_8.2..A.veteran,7.760094114129542e-05
C235.3..Not.too.effective,7.7591718464366e-05
C138.2..Somewhat.Similar,7.740328121113695e-05
BL91.2..Yes..somewhat,7.730383907960018e-05
C239.3..Not.that.important,7.727715251909363e-05
L19.5..No..not.at.all,7.708695989950774e-05
C81.02..No,7.700126129726532e-05
A103_TREATMENTS.3..C,7.695674971756028e-05
C106.2..Agree,7.67958396578731e-05
C391_7.2..A.veteran,7.641220606874457e-05
LA303.2..Somewhat.Agree,7.639668772418818e-05
C348.3..Several.times.a.year,7.614726512538031e-05
BL227.2..Fairly.well,7.576751434830345e-05
C283.2..Yes..over.5.years.ago,7.57170213252445e-05
C10.5..Not.familiar.with.them,7.550979097503854e-05
C383.99..Refused,7.542585098333475e-05
L19.6..Don.t.remember,7.540788935415214e-05
BL90.3..Maybe,7.523732169535084e-05
C361.3..Good,7.507773230567893e-05
L21.3..Some,7.475820507664549e-05
C224.4..I.do.not.have.a.mobile.device.with.a.camera,7.47417239662137e-05
C8.2..Somewhat.favorable,7.45264581735306e-05
L294.04..3,7.45226277784491e-05
C348.7..Several.times.a.week,7.441307071775234e-05
L292.09..8,7.428697019555981e-05
C380.2..Yes..Afro.Latino,7.409702970813097e-05
C382F.6..Post.graduate.education,7.40403976378192e-05
L20.2..A.lot,7.39881016561921e-05
C340.3..Stay.the.same,7.386976807308335e-05
L199.2..Mostly.say..we.,7.368237574943068e-05
C121.5..Strongly.disagree,7.35712053141195e-05
C320.3..Occasionally,7.349144504856615e-05
C223.3..It.would.not.matter.very.much,7.348314377039664e-05
C76.88..Don.t.Know,7.340374445106263e-05
C1_8,7.336636439165708e-05
BL93.2..Yes..somewhat,7.332132781793257e-05
LA147.2..Agree,7.328182416208415e-05
L18.2..Somewhat.competitive,7.310607128054619e-05
C243.2..Some,7.30646653890603e-05
C377.03..Both.parents.born.in.Puerto.Rico,7.247974320503597e-05
L22.4..A.little,7.23470677916305e-05
C382F.4..Some.college..2.year.degree,7.213729559809555e-05
C34_4,7.195179420128044e-05
C326.3..Occasionally,7.190076577463759e-05
C382F.5..4.year.college.graduate,7.159739645480974e-05
C373.3..Latino.or.Hispanic,7.153668194463362e-05
L293.08..7,7.136816039566309e-05
C377.04..1.parent.born.in.U.S..1.parent.born.elsewhere,7.129871151291696e-05
C322.3..Occasionally,7.108719560510372e-05
BL91.3..Maybe,7.103617255941435e-05
L292.06..5...Neither.favorable.nor.unfavorable,7.073798422946638e-05
C277.2..Yes..over.5.years.ago,7.06513391073683e-05
L295.3..Disagree,7.061840998097996e-05
C381.5..4.year.college.graduate,7.060822719466247e-05
C244.5..Don.t.know,7.049957058493752e-05
L295.2..Agree,7.046746334200664e-05
C234.3..Not.too.effective,7.04551138496123e-05
S10.13..Nicaragua,7.04332825025639e-05
C278.2..Yes..over.5.years.ago,7.042172915287973e-05
L213.2..Somewhat.agree,7.028937536580217e-05
C355.3..Good,7.028599952031114e-05
L216.3..Neither.dislike.nor.like...Pronoun1_Hid..,7.023884796274128e-05
C391_1.2..A.veteran,7.007987348797023e-05
C277.3..No,7.000239024309889e-05
C118.2..Most.of.the.time,6.997241570571193e-05
L218.2..Very.likely,6.986161635119187e-05
HISP2000_PERCENTPARAGUAYAN,6.975298228563656e-05
C140.3..Not.Very.Similar,6.972536706093463e-05
C264.9..9...Very.important,6.932589470632704e-05
L364.3..Don.t.know,6.88979798862267e-05
L216DESC_HID.7..7.Jill.Larsen..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candidat,6.889203780916376e-05
C324.3..Occasionally,6.871911041294391e-05
C225.5..Poor,6.871428305015457e-05
C263.3..3,6.87132248319625e-05
C373.2..Black,6.866378214749708e-05
C194.3..Not.very.important,6.859104157254042e-05
L21.4..A.little,6.855534533901502e-05
LA204.3..Somewhat.supports.Republicans,6.839727443524176e-05
C391_8.3..Never.served.in.military,6.823310802019584e-05
L298.3..Disagree,6.822782268987857e-05
BL91.4..No,6.822558816592154e-05
C254.2..No,6.817662545107942e-05
C286.2..Yes..one.person,6.801810383522148e-05
LA303.3..Neither.Disagree.or.Agree,6.797230050030241e-05
L216DESC_HID.6..6.Jay.Larsen..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..compassionate..and.understandi,6.787732934583905e-05
C121.4..Disagree,6.752873982695962e-05
C264.7..7,6.727589399023615e-05
C64.2..No,6.707304172912078e-05
C120.3..About.half.of.the.time,6.683333332771276e-05
C80.3..You.have.not.been.asked,6.678193449445325e-05
C355.4..Fair,6.664071274192299e-05
C248.2..Some,6.64353008282527e-05
BL90.4..No,6.634705509691933e-05
C323.2..Sometimes,6.620960806813163e-05
L218.3..Somewhat.likely,6.620546468354119e-05
C235.4..Not.at.all.effective,6.607781216483221e-05
C224.3..Yes..I.have.done.that.two.or.more.times,6.594316056420858e-05
L19.2..Yes..a.lot,6.585636634810607e-05
L218.5..Very.unlikely,6.571855357698664e-05
C33.2..Somewhat.interested,6.546392705446677e-05
C357.5..Poor,6.533923456587555e-05
C353.3..Good,6.496390398075124e-05
C53.3..None,6.447430103092707e-05
C282.3..No,6.440424907626042e-05
C382M.2..Some.high.school,6.43017969121932e-05
C324.2..Sometimes,6.398708518280118e-05
C80.2..You.were.dismissed.for.some.other.reason,6.396902828037569e-05
C194.4..Not.at.all.important,6.385173680534237e-05
LA203.2..Somewhat.supports.Democrats,6.351524247735675e-05
C351.5..Poor,6.34054248513933e-05
C261.3..About.the.same,6.32827034565779e-05
C78.2..No,6.292675299164844e-05
BLOCK_274_275.2..Block.B,6.290777569654118e-05
C72.03..Not.that.important,6.264136549265949e-05
C262.05..5,6.253930385589111e-05
C72.02..Somewhat.important,6.234590142583762e-05
C333.2..No,6.188174577890182e-05
HISP2010_PERCENTBOLIVIAN,6.185696092693283e-05
C152.3..Neither.positive.or.negative,6.156253404999407e-05
LA250.5..Don.t.know,6.151373873637323e-05
S4CA,6.108823845067981e-05
C351.4..Fair,6.107198539153143e-05
C129.7..Atheist.or.agnostic,6.084609521501567e-05
C390.5..Currently.unemployed,6.065176498718478e-05
LA147.5..Strongly.Disagree,6.034972765560374e-05
L216.4..Like...Pronoun1_Hid....somewhat,6.027270533135693e-05
C348.6..Once.a.week,6.022753525455153e-05
C391_14.3..Never.served.in.military,6.0197980687003305e-05
